map,window,working_message_index,selected_ids,new_at_k7
recovered29.json,10,23580,"2,10,69",1
recovered29.json,10,34801,"2,9,12,14,17,27,69",0
recovered29.json,10,36419,"4,9,14,20,27,32",0
recovered29.json,10,46738,"5,6,11,32",0
recovered29.json,10,48426,"1,2,10,69",0
recovered29.json,10,51567,"4,5,9,11,14,19,20,23,32,70",0
recovered29.json,10,47712,"18,27,69",0
recovered29.json,10,52959,"7,9,11",0
recovered29.json,10,17218,"2,10,18,69",0
recovered29.json,10,24474,"15,19,25,27",0
recovered29.json,10,35253,"6,7,9,11",0
recovered29.json,10,19463,"18,19,27",0
recovered29.json,10,34,"9,14,27",0
recovered29.json,10,15098,"5,6,9,11,14,27,32,34",0
recovered29.json,10,3523,"4,5,6,11,14,20,27,32",0
recovered29.json,10,48164,"5,6,9,14",0
recovered29.json,10,8729,"1,10,69",0
recovered29.json,10,37321,"4,5,6,9,32,34",0
recovered29.json,10,4859,"2,10,69",1
recovered29.json,10,35276,"14,27,32",0
recovered29.json,10,24434,"4,9,11,14",0
recovered29.json,10,35552,"1,2,10,69",0
recovered29.json,10,39162,"1,5,6,15,19,25,50",0
recovered29.json,10,6591,"14,19,23",0
recovered29.json,10,41243,"4,5,20",0
recovered29.json,10,706,"2,10,69",1
recovered29.json,10,15257,"5,11,12",0
recovered29.json,10,41234,"1,2,10,69",0
recovered29.json,10,18329,"2,10,14,18,27,69",0
recovered29.json,10,47474,"2,10,69",1
recovered29.json,10,9061,"4,5,9,11,14,17,20,32,70",0
recovered29.json,10,27860,"1,2,10,69",0
recovered29.json,10,34248,"9,11,14,17",0
recovered29.json,10,42082,"2,15,18,27,32,69",0
recovered29.json,10,22145,"1,2,15,18,27,32",0
recovered29.json,10,16966,"5,6,9,11,14,18,34,69",0
recovered29.json,10,1974,"2,10,69",1
recovered29.json,10,22684,"14,15,18,19,27,32,69",0
recovered29.json,10,41700,"4,5,6,11,14,15,20,25,34",0
recovered29.json,10,1432,"7,11,37",0
recovered29.json,10,3186,"1,10,69",0
recovered29.json,10,37367,"2,10,69",1
recovered29.json,10,12127,"18,27,69",0
recovered29.json,10,21081,"9,14,20,27",0
recovered29.json,10,47429,"1,7,9,17",0
recovered29.json,10,21174,"4,9,14,20",0
recovered29.json,10,29336,"18,27,32",0
recovered29.json,10,1978,"7,17,70",0
recovered29.json,10,29467,"7,11,37",0
recovered29.json,10,43465,"1,2,10,69",0
recovered29.json,10,1648,"18,25,27,69",0
recovered29.json,10,32758,"2,4,9,12,18,27,32,69",0
recovered29.json,10,26627,"4,5,11,14",0
recovered29.json,10,46982,"12,14,27",0
recovered29.json,10,22761,"2,10,69",1
recovered29.json,10,43036,"1,2,10,69",0
recovered29.json,10,4914,"1,2,10,69",0
recovered29.json,10,25896,"4,5,6,9,11,14,20,32",0
recovered29.json,10,33844,"1,2,10,69",0
recovered29.json,10,9973,"4,5,6,9,14,32,71",0
recovered29.json,10,20871,"15,19,34",0
recovered29.json,10,34653,"5,6,9,14,20,32",0
recovered29.json,10,48923,"14,27,32",0
recovered29.json,10,10523,"27,32,69",0
recovered29.json,10,1324,"12,14,18,27,32,69",0
recovered29.json,10,20349,"1,2,7,11,12,17,70",0
recovered29.json,10,22777,"5,6,9,14",0
recovered29.json,10,49199,"14,20,32",0
recovered29.json,10,5251,"2,10,69",1
recovered29.json,10,45840,"2,10,69",1
recovered29.json,10,46138,"2,10,69",1
recovered29.json,10,13808,"9,14,20,27,32",0
recovered29.json,10,41207,"15,19,20,23",0
recovered29.json,10,52140,"1,2,7,10,11,69",0
recovered29.json,10,9190,"2,10,69",1
recovered29.json,10,6630,"2,10,69",1
recovered29.json,10,48517,"14,18,27,69",0
recovered29.json,10,42727,"1,2,10,11,69",0
recovered29.json,10,42697,"1,2,10,69",0
recovered29.json,10,26686,"9,14,27,32",0
recovered29.json,10,11973,"4,9,11",0
recovered29.json,10,27458,"4,6,7,11",0
recovered29.json,10,25365,"2,10,69",1
recovered29.json,10,41846,"9,12,14",0
recovered29.json,10,20627,"5,6,9",0
recovered29.json,10,26487,"5,14,20",0
recovered29.json,10,29873,"18,25,27",0
recovered29.json,10,29259,"1,2,10",0
recovered29.json,10,6710,"2,10,69",1
recovered29.json,10,39871,"1,2,17",0
recovered29.json,10,31237,"4,5,11,14,32",0
recovered29.json,10,35522,"9,14,20",0
recovered29.json,10,39636,"2,10,69",1
recovered29.json,10,29382,"2,10,69",1
recovered29.json,10,30611,"4,5,32",0
recovered29.json,10,30243,"9,12,14",0
recovered29.json,10,32030,"1,2,10,69",0
recovered29.json,10,10771,"14,20,27,32",0
recovered29.json,10,17597,"9,11,12,14",0
recovered29.json,10,48302,"9,12,17,18,27,70",0
recovered29.json,10,19724,"5,14,20",0
recovered29.json,10,15351,"4,5,6,11,18,19,20,25,32,34",0
recovered29.json,10,52540,"4,5,6,14,18",0
recovered29.json,10,46704,"4,6,7,9,11",0
recovered29.json,10,59,"5,14,20",0
recovered29.json,10,1895,"18,27,69",0
recovered29.json,10,43035,"1,14,27,32",0
recovered29.json,10,24424,"2,14,27",0
recovered29.json,10,36058,"2,10,69",1
recovered29.json,10,45591,"14,18,25,27",0
recovered29.json,10,12030,"1,4,9,11,14,20,27,32",0
recovered29.json,10,7008,"1,9,17,70",0
recovered29.json,10,37505,"2,10,69",1
recovered29.json,10,36195,"4,5,6,9,11,14",0
recovered29.json,10,35459,"18,19,25,27",0
recovered29.json,10,5462,"1,2,10",0
recovered29.json,10,48730,"2,10,69",1
recovered29.json,10,10862,"2,10,69",1
recovered29.json,10,17551,"9,19,20",0
recovered29.json,10,4073,"18,25,27,69",0
recovered29.json,10,21453,"1,2,10",0
recovered29.json,10,49054,"9,12,14",0
recovered29.json,10,53827,"9,14,18",0
recovered29.json,10,18539,"9,14,18",0
recovered29.json,10,2432,"14,18,27,32,69",0
recovered29.json,10,4605,"5,6,9,19,20,27",0
recovered29.json,10,46864,"1,2,10,69",0
recovered29.json,10,44144,"5,6,20",0
recovered29.json,10,24254,"9,12,17,27",0
recovered29.json,10,29727,"1,14,18,69",0
recovered29.json,10,42873,"4,14,20,34",0
recovered29.json,10,14644,"1,5,7,9,17,37",0
recovered29.json,10,37725,"1,4,5,11,14,20,32,69",0
recovered29.json,10,8955,"4,11,14,32",0
recovered29.json,10,1668,"4,5,9,11,14,20,27,32,34",0
recovered29.json,10,43357,"9,12,69",0
recovered29.json,10,14474,"2,4,9,11,12,14,27,69",0
recovered29.json,10,2487,"2,10,69",1
recovered29.json,10,45830,"5,6,9,11,14,70",0
recovered29.json,10,34121,"1,7,17,27,70",0
recovered29.json,10,39681,"5,14,20",0
recovered29.json,10,48008,"9,12,70",0
recovered29.json,10,27178,"2,10,69",1
recovered29.json,10,42920,"4,17,32",0
recovered29.json,10,29177,"2,10,69",1
recovered29.json,10,4002,"9,14,20,69",0
recovered29.json,10,31082,"5,20,27,32",0
recovered29.json,10,30329,"15,18,27,69",0
recovered29.json,10,38605,"18,25,27",0
recovered29.json,10,21819,"2,10,69",1
recovered29.json,10,4756,"1,4,9,14,20",0
recovered29.json,10,489,"1,2,10,69",0
recovered29.json,10,38818,"5,15,19,23",0
recovered29.json,10,17790,"9,11,12,14",0
recovered29.json,10,39246,"18,27,69",0
recovered29.json,10,39300,"4,5,20",0
recovered29.json,10,5882,"1,2,4,6,7,9,11,14,37",0
recovered29.json,10,38699,"1,7,17,70",0
recovered29.json,10,20237,"18,19,27,32",0
recovered29.json,10,22983,"4,5,6,9,11,14,34,70",0
recovered29.json,10,9258,"2,10,69",1
recovered29.json,10,23389,"15,23,25,50",0
recovered29.json,10,54253,"2,15,18,19,23,25,27",0
recovered29.json,10,52021,"9,10,12,17,27,37,70",0
recovered29.json,10,8720,"4,5,9",0
recovered29.json,10,26726,"4,11,14",0
recovered29.json,10,9695,"2,10,69",1
recovered29.json,10,16835,"9,11,14,17,27",0
recovered29.json,10,52706,"1,11,69",0
recovered29.json,10,33167,"1,2,10,11,69",0
recovered29.json,10,21107,"14,15,18,19,25,27,32",0
recovered29.json,10,17604,"7,12,17",0
recovered29.json,10,50679,"2,10,69",1
recovered29.json,10,22786,"2,10,69",1
recovered29.json,10,17389,"5,14,20",0
recovered29.json,10,18327,"1,2,10,69",0
recovered29.json,10,33700,"11,14,20,27,32",0
recovered29.json,10,23611,"14,20,32",0
recovered29.json,10,39966,"4,5,6,7,9,11,32",0
recovered29.json,10,9833,"4,5,9,11,12,17,32,34",0
recovered29.json,10,20720,"5,19,25,34",0
recovered29.json,10,36163,"1,14,18,27,69",0
recovered29.json,10,39596,"14,27,69",0
recovered29.json,10,34665,"1,7,17,70",0
recovered29.json,10,9737,"4,9,11,14,18,19,32",0
recovered29.json,10,36765,"19,23,32",0
recovered29.json,10,54472,"5,6,11",0
recovered29.json,10,26941,"1,2,10",0
recovered29.json,10,32549,"1,7,9,17",0
recovered29.json,10,2318,"15,19,25,32",0
recovered29.json,10,40397,"1,7,70",0
recovered29.json,10,6908,"1,7,9,12,17,70",0
recovered29.json,10,34603,"2,10,11,69",0
recovered29.json,10,27246,"20,32,69",0
recovered29.json,10,45627,"14,18,27",0
recovered29.json,10,50352,"2,10,69",1
recovered29.json,10,11383,"2,10,69",1
recovered29.json,10,42302,"15,25,27,32",0
recovered29.json,10,17271,"11,14,18,27,32",0
recovered29.json,10,40185,"7,9,12,14",0
recovered29.json,10,9868,"18,25,27,32,69",0
recovered29.json,10,9482,"2,9,11,14,18,27,32",0
recovered29.json,10,32835,"1,10,69",0
recovered29.json,10,1610,"4,5,6,11,14",0
recovered29.json,10,29077,"2,10,69",1
recovered29.json,10,40558,"14,18,27,32",0
recovered29.json,10,36352,"14,27,32",0
recovered29.json,10,28339,"4,5,6,9,11,32",0
recovered29.json,10,35352,"4,9,14",0
recovered29.json,10,10541,"2,10,69",1
recovered29.json,10,48195,"9,11,12,14,27",0
recovered29.json,10,43401,"14,18,27,32",0
recovered29.json,10,16487,"15,19,25,32",0
recovered29.json,10,16365,"1,4,5,9,14,20,27,32,70",0
recovered29.json,10,46725,"18,27,32,69",0
recovered29.json,10,10069,"5,6,11,14,20",0
recovered29.json,10,47442,"9,12,14",0
recovered29.json,10,14514,"9,11,14,20",0
recovered29.json,10,22125,"4,9,11,12,14,18,27,32,69",0
recovered29.json,10,5596,"2,10,69",1
recovered29.json,10,4617,"1,2,18,69",0
recovered29.json,10,41501,"1,2,10,69",0
recovered29.json,10,47142,"4,5,11,20,34",0
recovered29.json,10,27924,"7,11,14,37",0
recovered29.json,10,6195,"5,15,18,25",0
recovered29.json,10,52211,"2,10,69",1
recovered29.json,10,53924,"14,32,69",0
recovered29.json,10,19778,"2,10,18",0
recovered29.json,10,11215,"5,7,9,11,14",0
recovered29.json,10,13298,"18,27,69",0
recovered29.json,10,44570,"1,2,10,69",0
recovered29.json,10,23573,"5,11,14",0
recovered29.json,10,53448,"1,7,9,12,14,17,70",0
recovered29.json,10,36923,"4,7,9,11",0
recovered29.json,10,2506,"1,4,6,9,11,14,32,33,34",0
recovered29.json,10,28147,"2,18,69",0
recovered29.json,10,26647,"18,32,69",0
recovered29.json,10,26249,"1,7,11",0
recovered29.json,10,29504,"5,9,14,17,20,27,32,70",0
recovered29.json,10,12766,"7,9,11,14",0
recovered29.json,10,27329,"14,15,27,32,35",0
recovered29.json,10,49540,"4,5,11,20",0
recovered29.json,10,21953,"1,9,14",0
recovered29.json,10,24599,"1,2,10,27,32",0
recovered29.json,10,4212,"5,6,20,32,34",0
recovered29.json,10,54755,"2,10,69",1
recovered29.json,10,28109,"9,14,20,27",0
recovered29.json,10,27038,"4,5,70",0
recovered29.json,10,44095,"18,27,69",0
recovered29.json,10,3921,"1,2,10,69",0
recovered29.json,10,21430,"1,2,10,69",0
recovered29.json,10,29790,"4,5,14",0
recovered29.json,10,12231,"7,17,70",0
recovered29.json,10,9870,"14,18,27,32",0
recovered29.json,10,45815,"4,14,20",0
recovered29.json,10,9621,"9,14,20,32",0
recovered29.json,10,23735,"2,10,69",1
recovered29.json,10,53356,"1,2,7,10,11,17,69",0
recovered29.json,10,1130,"4,14,20,32",0
recovered29.json,10,16360,"1,2,5,7,9,11,14,17,70",0
recovered29.json,10,1161,"14,18,27",0
recovered29.json,10,48453,"14,20,27,32",0
recovered29.json,10,36544,"12,14,20",0
recovered29.json,10,52166,"19,25,27",0
recovered29.json,10,14775,"2,18,23,27,69",0
recovered29.json,10,187,"1,2,18,27,69",0
recovered29.json,10,16243,"2,10,69",1
recovered29.json,10,49025,"9,12,14",0
recovered29.json,10,43068,"1,5,6,9,20,32",0
recovered29.json,10,40932,"12,14,20",0
recovered29.json,10,21356,"1,2,10",0
recovered29.json,10,34951,"4,5,6,9,11,14",0
recovered29.json,10,27892,"1,2,10",0
recovered29.json,10,14626,"1,2,7,17,18,27,32,69",0
recovered29.json,10,35610,"14,18,25,27,69",0
recovered29.json,10,15515,"14,18,19,27,32",0
recovered29.json,10,37162,"5,6,9,11,14,27,32,34",0
recovered29.json,10,4129,"14,15,18,19,20,23,27",0
recovered29.json,10,19163,"9,12,17,70",0
recovered29.json,10,9052,"5,9,34",0
recovered29.json,10,31791,"4,5,6,7,9,11,32",0
recovered29.json,10,40509,"14,27,32,69",0
recovered29.json,10,51554,"14,19,20,23",0
recovered29.json,10,3599,"18,25,27,69",0
recovered29.json,10,29473,"5,9,14,20,32",0
recovered29.json,10,1952,"1,2,10,69",0
recovered29.json,10,51284,"4,14,20,32",0
recovered29.json,10,30539,"5,9,11",0
recovered29.json,10,8189,"2,10,69",1
recovered29.json,10,20571,"9,12,14",0
recovered29.json,10,54853,"4,5,9,14,20,34",0
recovered29.json,10,51775,"11,14,15,18,19,27,32",0
recovered29.json,10,36449,"15,23,50",0
recovered29.json,10,44505,"2,10,11",0
recovered29.json,10,49954,"1,2,10,69",0
recovered29.json,10,17870,"2,12,18",0
recovered29.json,10,10380,"4,9,14,19,20,23,32",0
recovered29.json,10,29470,"1,2,10,69",0
recovered29.json,10,16410,"7,9,12,17,27,70",0
recovered29.json,10,50389,"1,2,10,69",0
recovered29.json,10,45658,"14,15,19,23,32,34,50",0
recovered29.json,10,4763,"2,10,69",1
recovered29.json,10,37495,"1,2,10,69",0
recovered29.json,10,4054,"15,23,25,50",0
recovered29.json,10,39896,"18,27,69",0
recovered29.json,10,47733,"2,10,69",1
recovered29.json,10,4553,"4,7,9,14",0
recovered29.json,10,9324,"5,20,32",0
recovered29.json,10,4580,"5,6,11,14,27,32,34",0
recovered29.json,10,26847,"1,4,5,6,9,11,12,14,20,27",0
recovered29.json,10,25143,"6,9,11,17",0
recovered29.json,10,30643,"2,7,9,12,14,15,27,32,37",0
recovered29.json,10,17349,"2,9,27",0
recovered29.json,10,2718,"14,18,27,69",0
recovered29.json,10,16940,"4,9,12,14",0
recovered29.json,10,28677,"2,4,14,27,37",0
recovered29.json,10,4003,"1,7,9,12,17,70",0
recovered29.json,10,39335,"9,11,12,14",0
recovered29.json,10,14045,"1,2,10,69",0
recovered29.json,10,6164,"18,27,69",0
recovered29.json,10,41839,"4,9,20,27,32",0
recovered29.json,10,31703,"9,12,14,17",0
recovered29.json,10,18998,"1,2,10,69",0
recovered29.json,10,7706,"4,6,7,9,11,14,27",0
recovered29.json,10,43554,"14,18,19,25,27,32,69",0
recovered29.json,10,6425,"4,5,9,11,20,32",0
recovered29.json,10,14076,"18,20,27,32",0
recovered29.json,10,23066,"18,25,27",0
recovered29.json,10,20478,"2,10,69",1
recovered29.json,10,45437,"4,5,9,11,14,20,32",0
recovered29.json,10,41634,"4,5,9,14,27,32,34",0
recovered29.json,10,52778,"4,5,9,11,14",0
recovered29.json,10,11299,"9,11,12,14,20,27",0
recovered29.json,10,8981,"4,5,32",0
recovered29.json,10,24248,"9,11,14",0
recovered29.json,10,12485,"4,5,9,11,14,19,20,32",0
recovered29.json,10,16834,"4,5,6,9,17,32,34",0
recovered29.json,10,11793,"2,10,69",1
recovered29.json,10,54356,"1,18,25,27",0
recovered29.json,10,5530,"14,27,32",0
recovered29.json,10,45352,"18,27,69",0
recovered29.json,10,43054,"4,5,11,14,20,32,34,70",0
recovered29.json,10,41662,"2,10,69",1
recovered29.json,10,42171,"9,14,20",0
recovered29.json,10,33752,"5,6,9,11,14,20,32",0
recovered29.json,10,1181,"1,2,7,9,12,14,27,32",0
recovered29.json,10,8096,"4,11,14,19,20",0
recovered29.json,10,18844,"14,18,27,32",0
recovered29.json,10,5789,"2,10,69",1
recovered29.json,10,8438,"4,5,6,11,14,32,70",0
recovered29.json,10,27474,"12,14,20,32",0
recovered29.json,10,52664,"4,5,9,14,18,20,34",0
recovered29.json,10,20929,"14,20,32",0
recovered29.json,10,54069,"9,14,20,27",0
recovered29.json,10,10768,"5,6,9,14,27,32",0
recovered29.json,10,30147,"2,10,69",1
recovered29.json,10,10728,"2,10,69",1
recovered29.json,10,12452,"12,14,20",0
recovered29.json,10,21672,"1,2,10,69",0
recovered29.json,10,17764,"1,17,70",0
recovered29.json,10,19699,"18,27,69",0
recovered29.json,10,38119,"2,10,69",1
recovered29.json,10,54756,"7,17,27,70",0
recovered29.json,10,14370,"18,27,69",0
recovered29.json,10,41548,"4,5,6,9,11,14,32",0
recovered29.json,10,32609,"12,14,20",0
recovered29.json,10,3745,"4,5,7,11",0
recovered29.json,10,45738,"18,25,27,69",0
recovered29.json,10,356,"18,27,32",0
recovered29.json,10,48815,"2,10,69",1
recovered29.json,10,32207,"2,10,69",1
recovered29.json,10,38454,"1,2,10,69",0
recovered29.json,10,20211,"9,12,14",0
recovered29.json,10,53397,"18,27,69",0
recovered29.json,10,54802,"2,10,69",1
recovered29.json,10,23908,"4,5,9,19,20,23,27,32",0
recovered29.json,10,14890,"1,2,10,69",0
recovered29.json,10,32067,"5,6,9,11,14,27,32,37,70",0
recovered29.json,10,43619,"2,10,69",1
recovered29.json,10,642,"14,15,18,19,20,23",0
recovered29.json,10,866,"4,7,9,11",0
recovered29.json,10,4815,"4,5,6,7,9,11,14,27,32",0
recovered29.json,10,12626,"5,19,32",0
recovered29.json,10,8360,"18,25,27",0
recovered29.json,10,54983,"14,27,32",0
recovered29.json,10,41040,"4,5,6,9,11,14,34",0
recovered29.json,10,32322,"1,2,10",0
recovered29.json,10,17531,"1,9,12,17,27,70",0
recovered29.json,10,13546,"14,27,32",0
recovered29.json,10,38973,"9,12,27,69",0
recovered29.json,10,31133,"4,5,6",0
recovered29.json,10,16328,"1,17,70",0
recovered29.json,10,44295,"1,17,27,37,69",0
recovered29.json,10,14403,"18,25,27,69",0
recovered29.json,10,6832,"7,9,11,17",0
recovered29.json,10,55373,"4,5,6,14,17,20,32",0
recovered29.json,10,48176,"2,10,69",1
recovered29.json,10,102,"4,14,33",0
recovered29.json,10,8426,"5,6,9,11,27,32",0
recovered29.json,10,23598,"2,12,17,69",0
recovered29.json,10,10623,"7,9,17",0
recovered29.json,10,40801,"2,10,69",1
recovered29.json,10,33622,"18,27,69",0
recovered29.json,10,1583,"18,27,69",0
recovered29.json,10,53274,"1,15,18,25,27,32,69",0
recovered29.json,10,18676,"1,7,14,18,25,27,32,69",0
recovered29.json,10,33646,"5,19,27,32",0
recovered29.json,10,36489,"1,2,10,69",0
recovered29.json,10,49905,"4,5,9,11,14,32",0
recovered29.json,10,27682,"9,14,32",0
recovered29.json,10,30340,"1,7,17,37,70",0
recovered29.json,10,55332,"2,10,69",1
recovered29.json,10,19175,"9,12,14,27",0
recovered29.json,10,53690,"14,32,69",0
recovered29.json,10,7877,"4,6,11,14,18,20,32,33,34",0
recovered29.json,10,26753,"14,20,32",0
recovered29.json,10,19796,"9,11,14",0
recovered29.json,10,17346,"2,12,14,17,27,69,70",0
recovered29.json,10,54717,"14,15,18,19,20,23,32",0
recovered29.json,10,46042,"4,14,19,20,27",0
recovered29.json,10,33978,"1,2,17,27",0
recovered29.json,10,38911,"1,2,10",0
recovered29.json,10,48325,"7,11,14,37",0
recovered29.json,10,14228,"9,11,14",0
recovered29.json,10,2642,"1,5,14,18,32",0
recovered29.json,10,18224,"4,5,11,20,32",0
recovered29.json,10,4408,"2,10,69",1
recovered29.json,10,33270,"4,9,14,20,32",0
recovered29.json,10,11659,"2,9,12,14,19,27,69",0
recovered29.json,10,6986,"5,6,9,11,14,20,32,34",0
recovered29.json,10,6719,"4,5,9,11,14,20,27,32,34",0
recovered29.json,10,39397,"4,5,6,14,32",0
recovered29.json,10,44891,"1,2,10,27,69",0
recovered29.json,10,40391,"4,5,11,14,20,32,34",0
recovered29.json,10,37107,"2,10,69",1
recovered29.json,10,34240,"5,6,11,34",0
recovered29.json,10,28725,"19,27,32",0
recovered29.json,10,8273,"5,9,14,20,32",0
recovered29.json,10,590,"2,10,69",1
recovered29.json,10,41708,"19,27,32",0
recovered29.json,10,19966,"1,7,17",0
recovered29.json,10,3271,"4,9,11,12,14,27,32,69",0
recovered29.json,10,14074,"1,2,10,69",0
recovered29.json,10,32642,"1,7,70",0
recovered29.json,10,9997,"9,11,27,69",0
recovered29.json,10,33598,"5,9,11,14,20,32",0
recovered29.json,10,27468,"18,27,69",0
recovered29.json,10,5226,"4,5,6,11,14,19,20,25,32,34",0
recovered29.json,10,42257,"1,14,19,27,32",0
recovered29.json,10,51465,"1,7,9",0
recovered29.json,10,44940,"4,5,14,34",0
recovered29.json,10,25611,"9,20,32",0
recovered29.json,10,14865,"5,6,34",0
recovered29.json,10,18609,"1,14,27",0
recovered29.json,10,3240,"9,11,14,37",0
recovered29.json,10,11163,"2,10,69",1
recovered29.json,10,12940,"1,2,10,27,69",0
recovered29.json,10,8959,"4,5,7,9,15,20,27,32,34",0
recovered29.json,10,48395,"14,18,19,25,27,32",0
recovered29.json,10,19059,"14,18,27,32",0
recovered29.json,10,32407,"5,7,9,14",0
recovered29.json,10,44535,"14,19,20",0
recovered29.json,10,28734,"4,5,9,14,32,34",0
recovered29.json,10,17459,"1,2,10,69",0
recovered29.json,10,43064,"5,6,9,14,25",0
recovered29.json,10,6241,"5,6,9",0
recovered29.json,10,24050,"18,25,27",0
recovered29.json,10,35979,"14,27,32",0
recovered29.json,10,20731,"9,14,69",0
recovered29.json,10,22635,"2,10,69",1
recovered29.json,10,51608,"10,17,69",0
recovered29.json,10,5337,"1,2,10",0
recovered29.json,10,22315,"2,10,69",1
recovered29.json,10,31090,"4,5,6,9,11,14,27",0
recovered29.json,10,45694,"4,5,14,32",0
recovered29.json,10,32805,"1,5,11,14,17,20,37",0
recovered29.json,10,28374,"14,15,19,25,27,32",0
recovered29.json,10,20663,"4,6,9,11,14,20,27,32",0
recovered29.json,10,1892,"2,10,69",1
recovered29.json,10,7344,"9,14,20,32",0
recovered29.json,10,45761,"2,10,27,69",1
recovered29.json,10,35156,"2,10,69",1
recovered29.json,10,20142,"2,10,69",1
recovered29.json,10,47899,"4,5,6,9,11,19,32,70",0
recovered29.json,10,39935,"14,27,32",0
recovered29.json,10,40987,"14,27,32",0
recovered29.json,10,3168,"4,5,6,9,11,25",0
recovered29.json,10,35810,"14,15,18,19,25,32,34",0
recovered29.json,10,17323,"7,9,11,12,27",0
recovered29.json,10,30837,"2,10,69",1
recovered29.json,10,20323,"1,2,10,69",0
recovered29.json,10,3448,"2,10,69",1
recovered29.json,10,24151,"18,27,32",0
recovered29.json,10,15893,"5,6,11,17,32",0
recovered29.json,10,43603,"5,9,20,32",0
recovered29.json,10,54944,"11,12,17,27",0
recovered29.json,10,43494,"5,19,20",0
recovered29.json,10,6907,"6,14,32",0
recovered29.json,10,21831,"18,25,27,32,69",0
recovered29.json,10,3683,"4,5,6,15,32",0
recovered29.json,10,23229,"4,9,14",0
recovered29.json,10,48529,"14,19,32",0
recovered29.json,10,11603,"4,5,6,9,11,14,20,32,34",0
recovered29.json,10,40143,"6,7,11,37",0
recovered29.json,10,34663,"1,4,9,12,14,27",0
recovered29.json,10,22742,"14,19,20",0
recovered29.json,10,27467,"1,10,69",0
recovered29.json,10,18817,"1,14,27,69",0
recovered29.json,10,7124,"14,18,27",0
recovered29.json,10,481,"4,5,6,9,11,17,32",0
recovered29.json,10,37419,"7,17,70",0
recovered29.json,10,32722,"4,14,20,71",0
recovered29.json,10,27788,"2,10,11,69",0
recovered29.json,10,40874,"15,19,23,50",0
recovered29.json,10,46952,"2,4,14,18,27",0
recovered29.json,10,45204,"4,5,6,9,14,19,20,25,32",0
recovered29.json,10,26461,"4,19,27,32,69",0
recovered29.json,10,52100,"9,11,14,20,32",0
recovered29.json,10,15379,"4,9,11,14,20,71",0
recovered29.json,10,54393,"9,14,20",0
recovered29.json,10,50685,"7,9,11,14,17",0
recovered29.json,10,191,"2,10,69",1
recovered29.json,10,50818,"18,27,69",0
recovered29.json,10,3549,"1,9,14,18,20,25",0
recovered29.json,10,26260,"4,5,11,20,32",0
recovered29.json,10,27542,"5,9,11,14,20,27,32",0
recovered29.json,10,38661,"4,5,6,11,14,20,32,34",0
recovered29.json,10,53071,"1,14,19,27,32,69",0
recovered29.json,10,47834,"15,19,34,50",0
recovered29.json,10,33321,"2,10,69",1
recovered29.json,10,13618,"14,18,19,27,32,69",0
recovered29.json,10,3804,"2,10,69",1
recovered29.json,10,20137,"4,5,6,7,9,14,32,70",0
recovered29.json,10,28569,"4,9,11,17",0
recovered29.json,10,19492,"2,10,69",1
recovered29.json,10,43148,"5,7,11,37",0
recovered29.json,10,32219,"1,2,10,69",0
recovered29.json,10,25566,"2,10,18,69",0
recovered29.json,10,33883,"4,5,6,11,14,17,20,27,32",0
recovered29.json,10,7595,"1,2,10,11,69",0
recovered29.json,10,54403,"2,10,69",1
recovered29.json,10,48741,"2,10,69",1
recovered29.json,10,42125,"7,11,17",0
recovered29.json,10,28122,"9,14,32",0
recovered29.json,10,53422,"2,10,69",1
recovered29.json,10,18115,"14,27,32",0
recovered29.json,10,9399,"1,7,12,17",0
recovered29.json,10,35734,"2,10,69",1
recovered29.json,10,36106,"1,2,10,69",0
recovered29.json,10,36152,"7,11,17",0
recovered29.json,10,44784,"5,9,14,20,32",0
recovered29.json,10,33499,"2,10,11,69",0
recovered29.json,10,4226,"9,11,14,20",0
recovered29.json,10,39018,"5,6,9,14,20,23",0
recovered29.json,10,31174,"5,9,11,14,32",0
recovered29.json,10,10905,"1,4,6,7,9,14,17,37",0
recovered29.json,10,45499,"4,9,11,12,17,27,69",0
recovered29.json,10,15155,"6,14,19,20,32",0
recovered29.json,10,2784,"14,32,69",0
recovered29.json,10,9486,"1,2,10,11,69",0
recovered29.json,10,41153,"4,5,6,9,11,14,27,34",0
recovered29.json,10,42182,"18,27,32",0
recovered29.json,10,48888,"9,11,12,14,69",0
recovered29.json,10,15032,"15,19,27,32,69",0
recovered29.json,10,26891,"20,27,32",0
recovered29.json,10,39673,"1,18,27,32",0
recovered29.json,10,10190,"4,9,11,12,14,18,27,32,69,70",0
recovered29.json,10,49,"1,18,27,32,70",0
recovered29.json,10,32849,"14,20,32,69",0
recovered29.json,10,12435,"1,2,10,69",0
recovered29.json,10,1885,"4,5,6,7,9,11,20,32,34",0
recovered29.json,10,48906,"9,14,20,27,32",0
recovered29.json,10,33024,"2,5,7,9,11,12,14,19,32",0
recovered29.json,10,22938,"4,5,6,34",0
recovered29.json,10,47322,"2,10,69",1
recovered29.json,10,42313,"1,10,69",0
recovered29.json,10,27962,"27,32,69",0
recovered29.json,10,49470,"18,25,27",0
recovered29.json,10,16649,"2,12,17,69",0
recovered29.json,10,28166,"1,2,27,32",0
recovered29.json,10,3731,"1,2,18,27,69",0
recovered29.json,10,49179,"4,9,11,14,17",0
recovered29.json,10,20513,"4,9,20,32,70",0
recovered29.json,10,21698,"18,19,25",0
recovered29.json,10,38806,"2,10,69",1
recovered29.json,10,12233,"6,7,11,17,27,70",0
